geneID	A1AbRi	A5AbRi	A9AbRi	A2CRi	A6CRi	A10CRi	A3AbTo	A7AbTo	A11AbTo	A4CTo	A8CTo	A12CTo
Novel00317	0.163148104	0.145673309	0.312093848	0.372891255	0.161113628	0.256044732	0.564125128	0.599257268	0.777221955	0.302300227	0.552108579	0.429706805
Novel00539	0	0.381557154	0.454142679	0	0.506399349	1.053877432	0	1.04640948	0.651440347	0.175956605	0.510395033	0.656551262
ENSRNOG00000012906	3.474430793	1.313908723	36.11772247	3.232814989	1.729968524	40.19211394	44.57747565	16.51538506	9.613985495	37.60515443	17.62217234	9.279278735
ENSRNOG00000015180	5.458004714	4.613143038	3.741467001	4.034901977	3.047716328	4.689725183	5.79676062	6.274391076	6.294792137	6.377401416	6.348312207	5.77028576
ENSRNOG00000001309	11.82491837	10.43999808	9.371437111	9.992294163	11.38121792	8.383570337	21.52260816	19.30398237	20.10033338	20.99857163	20.44230211	24.46888493
ENSRNOG00000048913	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009849	19.42098438	21.99321306	21.21015654	25.02121387	22.39086207	16.07154964	13.70962171	12.95242107	13.23859281	12.48277908	13.07534032	11.8522605
ENSRNOG00000014788	0.48122721	1.031239104	0.792706731	0.641604109	0.784123314	1.105884611	1.432856779	0.711945839	0.573130094	1.040287565	0.694515152	0.977014171
ENSRNOG00000003580	0	0	0	0	0	0	0.044850383	0	0.0889812	0.048068346	0.046477075	0
ENSRNOG00000005045	31.51250397	28.08468205	22.31055867	24.71495709	27.37089711	23.17841693	29.11571829	29.83029337	28.97699364	27.59989161	29.25306367	29.80140521
Novel00778	1.411478293	0.976728503	1.537548207	1.61303717	0.348469249	1.898721324	0.813422849	1.044097338	1.277588029	0.835460622	0.913168891	0.929403734
Novel00385	2.194811796	2.351670587	2.799040639	1.734085335	2.31193839	2.25990915	1.717699209	3.350762643	2.881173995	1.941357167	3.333452609	2.033983041
ENSRNOG00000050316	0	0	0	0	0	0.065065217	0	0	0	0	0	0
ENSRNOG00000041730	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009864	12.4801898	13.61457523	14.02913941	14.32203407	11.05600731	13.72102876	12.87980304	13.51143003	15.00540256	14.53496242	14.92695668	14.12026839
ENSRNOG00000032226	0	0	0	0	0	0	0.058481381	0.062123439	0	0.062677353	0	0
Novel01738	0.227247171	0.029513705	0.193205348	0.083942798	0.146888753	0.222322189	0.365102272	0.455290228	0.456653519	0.374284984	0.54284179	0.580396418
Novel01421	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000005548	15.55887942	12.62370623	14.70071302	8.648048022	11.61931179	16.53323559	19.21865279	20.41553689	20.6308147	20.25911119	22.67397766	20.90221188
ENSRNOG00000004487	0.681896608	0.449618701	2.631163577	0	0.828791727	1.740494547	3.466207274	4.153035823	3.918178933	3.887689853	3.550157643	2.440731428
ENSRNOG00000019566	0.335674145	0.445298411	0.122309943	0.292273036	0.151537485	0.172018679	0.589550122	0.391416037	0.292410423	0.355415435	0.229099761	0.631509744
ENSRNOG00000050312	0.086470514	0.247067702	0.698412987	0.658789933	0.239098208	0.46528072	1.096308765	1.094002981	1.219334276	1.174967651	0.895086339	1.176707945
ENSRNOG00000018248	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000041723	0	0	0	0	0	0	0	0	0.502408003	0	0	0
ENSRNOG00000048989	16.44406977	13.7676347	13.55806056	18.76314502	13.32354149	14.19832005	15.39760033	15.29521903	16.52749087	15.05367985	15.34705064	17.15657927
ENSRNOG00000049414	37.70552539	30.84294364	34.59168457	27.064613	33.74408943	35.79849184	38.86859741	40.18665847	39.47989078	41.38886453	41.780427	40.73018924
ENSRNOG00000048439	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049892	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048123	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000050737	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000020670	4.138915066	3.700490673	3.215950184	5.401681164	3.074950618	3.318479206	2.759063927	2.572919347	1.963904804	2.844160077	2.946435037	2.069554961
ENSRNOG00000018860	20.24858823	24.55834311	20.57770178	25.44337876	22.12067013	18.63182992	17.42259656	18.50762729	15.23301066	17.71730295	16.92084725	15.13840859
ENSRNOG00000049047	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000041258	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000021029	0	0	0	0.345370489	0.268601115	0	0	0	0	0	0	0
ENSRNOG00000050773	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000045887	0	0	0	0	0	0	0	0	0	0	0	0
Novel00300	0.056919084	0.020328992	0.096785112	0.057819662	0.112418593	0.459405485	0.568567661	0.929194569	0.238618221	0.632798723	1.042411688	0.549692147
ENSRNOG00000034078	43.38702888	34.99017205	29.18155748	41.76447766	25.54485078	34.70513567	17.61875875	19.5277286	14.46706218	18.99987864	18.59714281	16.73833825
ENSRNOG00000025408	0	0.282763036	0.280462051	0.402116915	0.104244625	0.414168674	0.608338901	1.077040919	0.25144121	0.271661047	0.315201465	0.52130861
ENSRNOG00000030585	0	0	0	0	0	0	0.208084915	0	0	0	0	0
ENSRNOG00000029310	0	0	0	0.443031433	0	0	0	0	0	0.071832472	0.208363515	0.076580083
ENSRNOG00000049153	0.022117181	0.047395704	0	0	0.034946204	0.079338783	0.067978358	0.03610593	0.033716523	0.054641795	0.105665828	0.019417742
ENSRNOG00000007266	0.662982687	0.473576486	0.346872189	0.518055734	0.161160669	0.411620608	0.156747177	0.249763431	0.310979552	0.251990408	0.324864576	0.179096778
ENSRNOG00000012659	1.388816945	1.678851479	6.085511902	0.868179027	1.434798156	5.365194199	1.970125065	2.26722054	0.814300434	1.75956605	1.44611926	0.937930374
ENSRNOG00000039922	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000013809	17.61963891	14.03925883	11.52057088	12.87611384	13.46986877	11.31270771	11.58452471	10.64525101	10.99533229	11.46064703	11.47006566	9.788781087
ENSRNOG00000008173	14.18412464	14.18122934	22.36975306	5.491284362	14.15369711	22.45899365	43.65081532	51.4650047	35.46095791	42.21277865	50.5097129	38.32477911
Novel00259	0.70455303	0.25163534	0.099835063	0.357850263	0.463844782	0.631843398	0.270685251	0.191695182	0.626532334	0.483511007	0.841508449	0.30928057
ENSRNOG00000046062	0	0	0.131129939	0	0	0	0	0	0.117561255	0	0	0
ENSRNOG00000012828	14.48579788	17.7734666	18.03502935	18.59757735	18.17774206	20.05186825	16.50518616	17.8450597	16.22711889	16.17857453	18.47334057	17.41564306
ENSRNOG00000022540	14.84042074	13.55575029	13.51057398	15.80897708	12.65807997	14.13333918	12.61417012	12.22056786	13.21370824	13.95183734	11.3462159	12.27965949
ENSRNOG00000049177	0.08499778	0	0.072265039	0	0	0	0.065311324	0.416272384	0.19436222	0.279989342	0.06768012	0.59698926
ENSRNOG00000048702	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048184	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000031748	39.42356478	41.5398274	42.22090066	47.12900393	35.25879421	48.01720541	94.81063579	75.66693673	67.81762445	94.29151657	84.77585751	84.8736068
ENSRNOG00000051137	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000002823	49.78407169	46.95849937	41.39786678	31.49573455	48.33729479	46.70072672	60.21499862	60.8993961	71.54841602	65.52246967	63.82000507	69.05792183
Novel01661	0.306631491	0.406771025	0.558638205	0.133492731	0.415279215	0.392838895	0.639518654	0.28604046	0.968277243	0.757551101	0.279037284	0.576871283
Novel01231	0.065358443	0.466863197	0.500109225	0.531140397	0.464712593	0.29306737	0.200882724	0.266741425	0.298906913	0.215295827	0.156126451	0.286906672
ENSRNOG00000019276	17.74793825	17.90255649	15.44019529	19.42632491	17.11902361	20.0702384	17.70736382	16.91975788	19.22572143	17.54270605	16.70635005	17.27281741
ENSRNOG00000025111	0.640992436	0.813988596	0.544971215	0.868179027	0.731465726	0.574842236	0.766159747	0.40693702	0.542866956	0.469217613	0.567105592	0.937930374
ENSRNOG00000027109	0.071512974	0.051082575	0.729603224	0.435866748	0.112993918	0.705461454	0.989095542	0.758834306	1.090179086	1.001169669	0.854141125	0.627846944
ENSRNOG00000023712	0.38062336	0.169927395	0.161802826	0.217488158	0.187938471	0.106669737	0.146233321	0.368933271	0.217590392	0.235088089	0.227305653	0.375938589
ENSRNOG00000051214	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049563	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049394	0.630579201	0.270258172	0.750565049	0	0.498172645	0.339302186	0.581435827	0.617646029	0.192257214	0.727012037	0.502103417	0.442892754
ENSRNOG00000029184	3.384239752	3.236200852	5.61533231	1.996133498	2.716753383	3.524501457	14.72168259	16.26226608	17.01671608	14.5193067	17.73303742	16.14984207
ENSRNOG00000016269	59.91310215	54.93106277	56.60648069	41.74919735	52.23923011	57.82537176	71.16014475	60.30943422	65.02013329	67.84196661	67.41417688	65.18947132
ENSRNOG00000006549	3.180489635	1.099288013	2.093457708	1.667515665	1.134750964	2.944272713	3.784028759	3.098509128	5.317704682	3.210626686	3.186034192	4.233495423
ENSRNOG00000050969	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000029967	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000022489	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000013925	0.032108537	0	0.02729865	0	0.025366512	0.057589893	0.098687331	0.026208326	0.073421758	0	0.025566663	0.056379271
ENSRNOG00000033667	4.137823987	5.8144865	5.824842823	4.410012303	3.483339212	7.239105474	9.642614547	8.969659514	7.341985696	10.27859904	11.93680189	7.02737503
ENSRNOG00000050416	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047800	0	0	0	0	0	0	0	0.032662839	0	0.032954072	0	0
ENSRNOG00000050770	7.628012834	3.632520706	5.451436744	4.604302303	2.096108698	9.517641065	11.63760981	16.33276316	10.61734382	13.01883988	11.44350889	8.73521864
ENSRNOG00000017911	40.88031546	35.70120328	36.88200744	32.92426224	33.32848869	35.83331519	49.8264762	44.32549403	47.46962015	46.22315347	44.60329359	50.40532166
ENSRNOG00000049087	30.50342297	26.32325583	17.60323485	33.79903007	23.12237955	16.65780634	25.00977666	21.00348004	22.99068039	21.78718287	20.18394504	23.63859058
ENSRNOG00000010706	6.195677229	7.398773219	5.456651303	4.002151342	5.120643895	5.670260542	6.420824833	7.157840563	6.538843591	7.535647671	6.299514137	6.025274958
ENSRNOG00000047010	3.862349637	3.211880125	4.607075141	1.054063893	1.59398805	3.825641479	7.840268745	7.152191529	6.854635927	8.023011435	8.583648478	7.287997598
ENSRNOG00000020700	18.26892414	26.99596834	21.93481947	35.69931366	21.48406819	19.6352798	22.18160271	22.08320845	18.38953686	22.62464777	22.09776179	19.83470005
ENSRNOG00000045544	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000004646	0.025069313	0	0.021313908	0	0.019805357	0.067446506	0.038525948	0	0.038216899	0	0	0.044019122
ENSRNOG00000051218	0	0	0	0	0.074190227	0	0	0	0	0	0	0
ENSRNOG00000031443	0	0.072251431	0	0	0	0	0	0	0	0	0	0
Novel01068	0.275847281	0.337784608	0.636568182	0.200151256	0.311322781	0.565439853	3.027969995	3.699025051	4.235188956	3.894268008	4.204641766	4.393830851
ENSRNOG00000009045	3.731311166	4.400461736	3.619468321	2.264033534	3.996380239	4.042438947	3.598302795	3.045651678	3.302207156	4.083328439	4.147554189	2.968095796
ENSRNOG00000048541	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000015029	13.23748041	11.2454617	11.93315739	7.928505139	11.42138652	12.12988265	9.472981548	11.58323157	10.59696627	9.075306722	10.38154188	8.857503692
ENSRNOG00000002602	0	0	0	0	0	0	0	0	0	0	0	0.036665061
ENSRNOG00000018762	4.913256681	4.966973693	3.292236715	5.117884324	4.276328234	4.256847211	3.711302342	3.36466171	3.649793541	3.428951718	3.746445543	3.253466945
ENSRNOG00000031349	0	0	0.125320385	0	0	0	0.113261409	0	0.112352845	0	0.234738644	0
ENSRNOG00000050496	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000004003	1.111069359	0.53525244	0.812821343	0.708686449	0.530745472	0.579306617	0.397085118	0.506177367	0.610544637	0.531969396	0.493784544	0.521758457
ENSRNOG00000002697	11.94876115	9.322782479	8.590685416	15.31482752	8.204395996	7.820988408	11.27635141	14.07323166	13.84483645	11.25990999	13.21784003	14.23947862
Novel00125	2.32023829	3.418333958	2.539805659	3.152419675	1.947608954	2.809067164	3.543403643	2.485711187	2.276998996	4.299213685	3.210043646	2.113438628
ENSRNOG00000050970	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000037557	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000004857	4.742083591	5.919908261	4.860666195	4.164326853	5.391956533	4.769385627	3.609709007	5.19106054	4.03679174	3.613221169	5.222767314	3.735301021
ENSRNOG00000046017	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019299	9.74123601	7.598123718	7.45696457	8.985444237	6.30997394	8.434704341	9.148399924	10.44928185	7.026734158	9.005650789	10.49063551	7.831418003
ENSRNOG00000015393	33.22034006	44.48793238	64.05936697	40.11423926	41.84366143	54.8814054	48.12598379	48.58849956	54.7289785	49.02173147	47.07233217	55.60523171
ENSRNOG00000007244	17.89726664	23.51970928	29.74970123	16.66540209	25.74071962	28.70529922	23.09640049	20.88265618	18.62621987	25.7928113	22.92922448	20.04398792
ENSRNOG00000042555	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000051344	25.44219277	25.55496676	21.49781689	26.3218749	25.20223315	25.8002721	33.62512334	30.92682271	31.47579105	31.07364071	30.73064189	31.71844071
ENSRNOG00000013092	4.535890406	2.871854453	3.878321525	2.356188563	2.993005079	4.437586981	6.693410885	9.319065762	5.775375514	5.836553929	9.337160331	6.06392226
ENSRNOG00000015090	18.2762797	21.09426354	22.10104932	27.87346626	20.10401806	20.36490269	21.77283084	22.84424516	22.69895832	22.80186904	25.21926248	21.20471385
ENSRNOG00000007021	10.33552892	7.235136431	9.431656661	8.189265634	6.042333062	10.31938187	22.0249879	19.40346573	20.74538767	19.97367757	20.46462609	21.47527563
ENSRNOG00000011696	1.630187763	1.283894741	2.914120683	0.424610443	1.832762706	2.736476021	8.752264394	7.744932625	8.4430995	8.106583436	8.104486848	9.13779298
ENSRNOG00000050139	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000020288	30.87105817	25.86435422	27.66894049	32.33063555	22.34335554	26.54204569	23.29246066	24.06025902	21.73931461	24.14357356	23.2174452	19.47932729
ENSRNOG00000005540	1.092015247	1.002908043	0.822324086	1.214940173	0.994179967	1.081915038	2.197622016	2.105279924	1.617158479	1.841415468	2.070298399	1.917465876
ENSRNOG00000041962	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000042912	0.756254693	0.575053527	0.414817475	0.346938162	0.520367767	0.612576293	0.581097468	0.497811773	0.446273031	0.502250435	0.427348914	0.535445587
ENSRNOG00000041762	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000012564	7.776026179	8.124505361	7.433455655	5.835872022	8.038178372	9.193974515	7.045160687	7.089192464	5.617455599	5.893961693	6.94643118	5.672141726
ENSRNOG00000045767	0	0	0	0	0	0	0	0	0	0.1191259	0.115182316	0
Novel00834	7.316039322	6.519353461	5.084923828	5.70390212	6.849117479	4.264667266	7.026951311	6.449388691	7.514287661	6.868387769	6.728396091	6.824548361
ENSRNOG00000027341	14.88979546	11.46806691	10.4848718	8.897284129	11.56262643	9.66141388	24.51097869	25.28678614	26.42400313	25.29586299	26.32056702	28.96705719
ENSRNOG00000048943	0	0	0	0	0	0	0	0	0	0.737664228	0	0
ENSRNOG00000047879	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018533	13.49056677	13.00292733	15.05080916	17.65364458	10.1924611	16.64182813	21.86365394	18.65714575	16.79381356	20.30318163	20.61612922	16.16269141
ENSRNOG00000014202	1.532196832	2.882095312	1.519784493	2.490303	2.299897044	1.41987713	1.844471986	1.709211976	1.790746655	1.640332298	1.911369703	1.838425807
ENSRNOG00000047654	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046537	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000021174	20.85797129	23.08068527	9.994273665	27.80157939	16.85929705	9.514903751	12.18239328	12.49822816	13.96858973	16.48192654	13.05624843	14.81913805
ENSRNOG00000019942	0.405620758	0.434609659	0.215536511	0.77257223	0.40056262	0.818461877	0.701267304	0.579397992	0.850228929	0.751582421	0.080744642	1.201884945
ENSRNOG00000011294	51.29173182	46.80645645	41.17462063	35.53560358	43.60255732	42.81128461	46.4972808	41.7566869	41.27757633	44.18562079	47.89307298	42.99073626
ENSRNOG00000021974	0	0	0	0	0	0	0	0	0	0.250709411	0	0
ENSRNOG00000033635	0	0	0.06556497	0.313349384	0.12184885	0.069158724	0	0	0.176341882	0	0.061405142	0
ENSRNOG00000042173	26.20056582	18.00241162	16.12336267	8.871704437	14.39078436	16.67145134	62.60160346	62.223058	55.6327148	60.00371596	53.84485313	61.34064645
ENSRNOG00000048831	3.988445211	3.161824994	3.976081682	2.001942707	3.07682667	3.436570831	4.038160979	3.536404906	3.433515005	4.353655635	4.047625709	3.611504369
ENSRNOG00000026073	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000033444	0	0	0.037883841	0	0	0	0.068476923	0	0	0	0	0
ENSRNOG00000022047	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048016	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000036615	0	0.057630111	0.137186749	0	0.063738486	0.289412488	0	0	0.061495668	0.132881778	0.064241407	0.212496466
ENSRNOG00000001069	9.258604854	8.409800583	8.479038853	8.243972385	8.127243541	10.94269209	12.8011797	13.31850299	10.43323679	12.59007291	11.28588837	10.23598517
ENSRNOG00000015303	71.8746462	57.84171656	31.43729336	100.7461657	45.17705455	32.32500026	78.02351965	71.0673023	80.29252829	72.17306811	66.53143212	78.7047679
ENSRNOG00000001316	123.2376452	107.9256129	108.2456283	127.7104943	108.0591491	116.6978392	101.7828472	110.1971476	108.4937645	105.3114801	105.0271157	112.0641433
ENSRNOG00000002994	2.607490363	4.443219337	2.270304995	3.255085801	3.077560073	2.535612559	2.172541242	1.794987485	1.484633722	2.095576707	2.651575634	1.654873555
ENSRNOG00000051070	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046737	0	1.467872817	0	0	0	0	0	2.515999264	0	0	0	0
ENSRNOG00000002484	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023547	0	0.155961487	0	0	0.057497426	0	0	0	0	0.059935219	0.057951103	0
ENSRNOG00000049680	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000001490	35.85826998	35.47229867	35.14872108	33.92214324	33.82917345	33.20753087	24.04977185	24.2902645	22.44797947	21.86842684	22.12566969	23.692419
ENSRNOG00000002355	0.284740399	0.050848371	0.121043021	0	0.112475862	0	0.027348909	0	0.054259041	0.029311161	0.056681669	0
ENSRNOG00000008282	0	0.065495638	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046917	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046788	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019746	48.11066557	40.57242708	42.5825273	63.02283768	36.84562705	37.60756151	37.07803719	33.93625318	34.15341724	38.5852219	37.30788359	33.60181352
ENSRNOG00000003884	0	0	0	0	0	0.076975189	0.065953204	0.070060586	0	0	0.136690562	0
ENSRNOG00000008314	5.124963664	5.421725225	6.260084854	4.316409587	4.151346196	7.795864153	7.826079442	8.260513834	8.505016451	7.933486312	7.541714535	6.863089969
ENSRNOG00000004163	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000042701	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000004437	14.96584588	13.79105597	8.857555821	13.69077229	16.78788753	9.639662104	14.54919874	14.3079469	14.14887959	13.78864673	12.87131711	12.41331425
ENSRNOG00000009427	0	0	0.048930694	0	0	0	0	0	0	0	0	0
ENSRNOG00000012749	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048183	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018212	94.12393217	94.01694941	92.84108516	119.3201299	94.62978874	87.57359698	101.7656113	103.2128089	110.3775791	109.9823695	101.8015719	115.3424742
ENSRNOG00000025920	29.32130112	12.42599275	16.35479849	26.15095363	11.674431	17.94872892	57.9289872	51.82367217	51.85223439	58.02885606	51.5663749	58.70038115
ENSRNOG00000000599	0	0.059092309	0.241144232	0	0.102701762	0.201369802	0.099889206	0.077170929	0.036031968	0.058394259	0.047050963	0.010375617
ENSRNOG00000021812	0.308060739	0.572133849	0.419060758	0	0.097350139	0.663045542	0.899499341	0.402323222	0.422660701	0.456649284	0.686827884	0.540922808
ENSRNOG00000047121	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000028505	654.0579205	720.8380545	908.8051365	1029.894798	736.1013546	896.8755694	468.1842234	487.7671664	466.5665098	431.8485617	469.5308321	413.937428
ENSRNOG00000050892	0	0	0	0	0	0	0	0	0.832113256	0	0.86926654	0
ENSRNOG00000045142	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000028583	0	0	0.052475144	0	0	0.055351417	0.094851428	0	0	0.152485362	0.098291623	0
ENSRNOG00000011073	5.395356925	5.075603356	7.073985757	3.329797566	5.168569014	6.141012522	13.88689393	13.721381	13.15474469	13.3071904	15.17953002	14.019868
ENSRNOG00000020685	0.086922338	0	0.044340778	0	0	0.04677119	0.026716053	0.028379854	0.053003482	0.085898696	0.069212564	0.030525328
ENSRNOG00000022289	25.49709857	24.50261781	19.17134081	30.95617197	21.35312631	19.56983457	26.76941167	25.3741398	28.9766913	28.8792514	25.63693275	28.97295191
ENSRNOG00000046183	0.34326768	1.16941644	0.763289238	0.160937949	0.688404557	0.520964354	1.156499152	0.969886338	1.751022905	1.739616321	1.534850067	1.390944364
ENSRNOG00000006494	10.77224502	11.77388512	6.289608965	18.28175379	8.544509141	6.401571274	13.39654547	10.98211609	10.65104967	11.04440932	10.29986657	12.49602024
ENSRNOG00000012608	0	0	0.061941462	0	0	0.196009813	0	0	0	0	0	0
ENSRNOG00000049046	0	0	0	0	0	0	0.218235398	0	0	0.116946768	0	0
